group,etf,member,date,x,y,sign
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-05,0.010000000000000009,0.0005056159593426202,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-05,0.0,4.814057047575204e-05,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-05,0.0,-0.0005296737814939334,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-05,0.0,-4.8166076641820155e-05,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.35,-0.00016537321227882984,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.16999999999999998,0.0008029852587716491,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.12,-0.0013701868432356434,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.025000000000000022,7.091779448575863e-05,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.07,0.0009450903264660582,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.065,0.0007908264548177613,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.05000000000000002,0.0007902015425003128,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.04500000000000001,0.0018609915737153315,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.15499999999999997,0.0006587615521498336,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.020000000000000018,0.0007053347105481222,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.020000000000000018,0.00044645480386762415,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.019999999999999962,2.3492100782895875e-05,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.31,-0.00028194163994932353,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.01,0.00016447561686128154,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.13,-0.0006580648431331326,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.08500000000000002,-0.001199731968553941,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.035,0.0003530117824919188,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,0.26999999999999996,0.0003293652690574689,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-06,-0.19499999999999998,-0.0009177874907360106,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-07,0.07,0.0002463733272275448,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-07,-0.07,-0.0026428783978893478,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-11,0.0,-0.0013728462675013375,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-11,0.0,-0.002134017028387447,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-12,-0.015,-0.007445010234414795,1
ELECTION_trump_fav,VAW,KXECDJT306,2024-11-12,-0.004999999999999999,0.0008460748676588636,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.09000000000000001,-0.0014225267917025164,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,-0.09000000000000001,0.000868223091390341,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.085,-0.0071369256231088585,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.0,-0.000655761617728956,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.0,0.002547772078798971,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.009999999999999981,0.0006783110316037622,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.010000000000000009,-0.00030276057319778005,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,-0.065,0.0001332259453441509,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.0,7.266121710713946e-05,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.010000000000000009,0.0,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,-0.010000000000000009,-0.0007995639168472124,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.0,0.00012118714946307563,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-04,0.0,0.00016963734000885466,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.020000000000000018,0.002274488011133613,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.010000000000000009,0.0015456326887060001,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.010000000000000009,-0.000675920363694793,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.020000000000000018,0.0028454323514699453,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.020000000000000018,-0.0016628713660740146,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.020000000000000018,0.0007956313030463846,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.0,0.00086724006302763,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.0,-0.00014448779103304332,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.0,0.0005056159593426202,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.0,0.00036099780183462826,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.020000000000000018,0.00033681374518401697,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.0,9.621166573925422e-05,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.03,-0.0007458826422821474,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.05499999999999999,9.627418896407391e-05,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.05499999999999999,-9.627418896496209e-05,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.06999999999999999,0.0005053361194251593,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.020000000000000004,-0.0020469850252311517,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,-0.024999999999999994,0.0010119751243129471,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-05,0.05499999999999999,-0.00033721126605179563,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.029999999999999916,-0.004533441840607111,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.020000000000000018,-0.0025591218174954022,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.0,0.002417120065901557,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.0,0.0012300124552000469,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.0,0.0008978994483364033,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.0,-0.00018896447524152649,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.16500000000000004,-0.00016537321227882984,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.020000000000000018,0.00018899572453445757,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.025000000000000022,-0.0007561973089984519,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.04500000000000004,0.0009215392719843507,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.05999999999999994,0.0013217524582893603,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.025000000000000022,-0.0008731048870380675,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.019999999999999907,-0.0010392801559016007,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.010000000000000009,-0.0002599888928482841,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.1250000000000001,0.0009450903264660582,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.1299999999999999,0.0007908264548177613,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.07499999999999996,0.0026511931162156444,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.22999999999999998,0.0006587615521498336,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.25,0.0007053347105481222,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.14,0.00044645480386762415,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.09999999999999998,-0.0019517707339922197,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,-0.06999999999999995,-0.0005650781841834984,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.0050000000000000044,0.0009180899666754172,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-06,0.06499999999999995,0.0003293652690574689,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.0,0.0017489806964432475,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.010000000000000009,-0.002101494712525742,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,-0.010000000000000009,0.00032901694734110976,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.010000000000000009,0.000998138847642771,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,-0.010000000000000009,-0.0010921326441213353,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.0,-0.0013639037975581303,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.0,0.00235039829916861,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,-0.06999999999999995,0.0006453922155040814,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.010000000000000009,-0.0026664019979421028,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-07,0.06999999999999995,0.0005879240571484701,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-14,-0.010000000000000009,-0.0019923713372014262,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-15,0.0,0.0008306257043173559,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-15,0.010000000000000009,-0.0015151888330997565,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-18,-0.030000000000000027,-0.00017029765638643113,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-18,0.030000000000000027,0.00012164414237680887,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-21,0.0,0.0013156480267300097,1
ELECTION_trump_fav,VAW,KXECDJT312,2024-11-25,0.030000000000000027,-0.0005158023184792526,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-04,0.04500000000000001,-0.005940468074361327,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-04,0.0,-0.0005329844833878994,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-04,0.0,-0.00031507895412019593,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.0,0.0053874624479401945,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.02500000000000001,-0.0010607011263994437,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.01999999999999999,0.0025774762242836147,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,-0.05499999999999999,0.00014433485711862204,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.03,-0.00045713186644213977,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.03,-0.00024067968057650546,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-05,0.010000000000000009,-0.000818744477069977,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.0,0.0007325574853505046,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.0,-0.0007561973089984519,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.0,0.002243291730273711,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.049999999999999996,-0.002243291730273711,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,-0.049999999999999996,0.0010160081209518168,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.055,0.0007908264548177613,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.0050000000000000044,0.003309954668365478,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,-0.060000000000000005,0.0007053347105481222,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.060000000000000005,0.00044645480386762415,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,-0.060000000000000005,-9.397392230514612e-05,1
ELECTION_trump_fav,VAW,KXECDJT316,2024-11-06,0.0,-0.001175419760137686,1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-04,-0.01999999999999999,-0.006134247747479726,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-04,-0.0,-0.0006542837643896959,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-04,-0.0050000000000000044,0.00036354382921199857,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0050000000000000044,-0.000675920363694793,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,0.0050000000000000044,0.0004104347043947243,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,0.0050000000000000044,0.00183282740740065,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0050000000000000044,-0.0010607011263994437,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0050000000000000044,0.0013257007063600668,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.024999999999999994,0.00038532861782591965,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,0.024999999999999994,-0.0001926457491450151,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,0.0005056159593426202,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,0.00036099780183462826,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.03,0.0004330254109232712,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,-0.0007458826422830356,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,0.0005053361194251593,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,0.03,-0.00031279700932351773,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.03,-0.0004332651409688637,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,-0.0002889477506258231,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,0.00048153321101818136,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,-0.000818744477069977,-1
ELECTION_trump_fav,VAW,KXECKH276,2024-11-05,-0.0,-0.00012046015794897613,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-04,-0.0,0.0005298268553488583,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-04,-0.0,-0.0002407955897876235,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-04,-0.039999999999999994,-0.0007950370833764708,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-04,-0.06,-0.006116374880099862,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-04,0.06999999999999999,0.0006787549955147298,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.039999999999999994,2.4093192469543112e-05,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,0.03,0.00091511144254941,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.03,4.814057047575204e-05,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.0,-0.0005296737814939334,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.0,0.0007222128915946868,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.039999999999999994,-0.000770378968236507,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,0.06,4.8166076641820155e-05,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.06,-0.0008432414699850455,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.0,0.0013247746810032268,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.0,-0.000818744477069977,-1
ELECTION_trump_fav,VAW,KXECKH287,2024-11-05,-0.0,-0.00012046015794897613,-1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0050000000000000044,0.0024136471016786842,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0050000000000000044,0.0010724964482351496,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0,-0.0009990010820848383,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0,-0.0023103364677510285,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,-0.010000000000000009,-0.0024485954942834454,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0,0.00048724669673205767,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0050000000000000044,0.0,1
ELECTION_trump_fav,VCR,KXECDJT281,2024-11-04,0.0,-0.0011963932390743892,1
