contract_ticker,etf,n_obs,coef,abs_coef,std_coef,t_stat,p_value,r_squared,sector_relevance,contract_title
KXECKH287,VNQ,10,0.0963912289701285,0.0963912289701285,0.8228814977626736,4.096105246499676,0.0034563056831451553,0.6771339593601406,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH276,VCR,10,-0.19462362531027771,0.19462362531027771,-0.8073221435983007,-3.8695295748610077,0.004744501788249575,0.651769043544155,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECDJT306,VFH,14,-0.2041387655564113,0.2041387655564113,-0.8018841171996285,-4.649209954285268,0.0005612111624656959,0.6430181374170272,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
FEDDECISION-24SEP-C25,VDC,11,-0.03386436394235105,0.03386436394235105,-0.7953280537548483,-3.9361033044142117,0.003426157306742502,0.6325467130894744,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECKH276,VDE,10,-0.21382066231018035,0.21382066231018035,-0.7953024213353558,-3.7106683257780526,0.005950629191564011,0.6325059413818794,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
AAAGASM-24SEP30-US-3.15,VIS,10,0.02609244937561015,0.02609244937561015,0.7937422862858782,3.6909604221021075,0.006121731083044258,0.6300268170383332,VDE (Energy),Will average **gas prices** be above $3.15?
AAAGASM-24SEP30-US-3.15,VGT,10,0.04312906990480159,0.04312906990480159,0.7915035804535879,3.66302376561287,0.00637332639759029,0.6264779178708496,VDE (Energy),Will average **gas prices** be above $3.15?
KXAAAGASM-24NOV30-US-3.30,VDE,11,0.37719745134081756,0.37719745134081756,0.7772668503815056,3.7061470859773284,0.00487395686283852,0.6041437567019852,VDE (Energy),Will average **gas prices** be above $3.30?
KXECKH287,VDE,10,-0.10358251927503026,0.10358251927503026,-0.7710829677234358,-3.425213104643737,0.009018298906907692,0.5945689431131809,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH276,VOX,10,-0.14420845689543085,0.14420845689543085,-0.7683132845061798,-3.3951046443319863,0.009428482219069225,0.5903053031486734,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VGT,10,-0.16106390279177607,0.16106390279177607,-0.7673308711434011,-3.384537659389598,0.009577083295446692,0.5887966658096906,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
KXAAAGASM-24NOV30-US-3.30,VDC,11,-0.18976301434068232,0.18976301434068232,-0.7649399918314825,-3.5628232371942743,0.006092290748474984,0.5851331911031488,VDE (Energy),Will average **gas prices** be above $3.30?
AAAGASM-24SEP30-US-3.15,VAW,10,0.03241340065935307,0.03241340065935307,0.7549706830924127,3.2563503424755598,0.011590399611542734,0.5699807323290244,VDE (Energy),Will average **gas prices** be above $3.15?
FEDDECISION-24SEP-C26,VDC,11,0.029770278145910864,0.029770278145910864,0.7471239337136137,3.372082440241894,0.008229732085090584,0.5581941723277042,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by >25bps at their September 2024 meeting?
KXECKH276,VDC,10,0.08661140279712433,0.08661140279712433,0.7297721291527001,3.0190669872828995,0.016583015902735386,0.532567360488065,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
AAAGASM-24OCT31-US-3.20,VHT,17,0.03934804432837019,0.03934804432837019,0.7195485536507014,4.0130047190436,0.0011290597126443474,0.5177501210608164,VDE (Energy),Will average **gas prices** be above $3.20?
KXAAAGASM-24NOV30-US-3.30,VIS,11,0.3687891831998633,0.3687891831998633,0.7172982775807419,3.088402876456283,0.012962855479877099,0.5145168190202992,VDE (Energy),Will average **gas prices** be above $3.30?
KXECDJT287,VFH,17,-0.21216438826228604,0.21216438826228604,-0.716653898148832,-3.979743699989839,0.001208094053840628,0.5135928097319161,Election outcome (all sectors),"Will Trump win 287-257 - AZ, GA, NV, NC, PA?"
KXECDJT316,VIS,13,-0.19777850928479182,0.19777850928479182,-0.7098750140967575,-3.3427468147359782,0.006561354504176208,0.5039225356388715,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH319,VNQ,15,0.16394114236806806,0.16394114236806806,0.7067017048701429,3.6014238370588187,0.003223070404762709,0.49942729966636656,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXAAAGASM-24NOV30-US-3.30,VAW,11,0.2321361993020342,0.2321361993020342,0.7053906048204155,2.985490519306103,0.01531253971344078,0.4975759053689115,VDE (Energy),Will average **gas prices** be above $3.30?
KXECDJT316,VDE,13,-0.16926520449395485,0.16926520449395485,-0.7015966387823961,-3.265529996425613,0.007524691122986832,0.49223784355075606,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH319,VIS,15,-0.22187014835285532,0.22187014835285532,-0.6985779731093744,-3.5201107459924326,0.0037660156618488125,0.4880111845136017,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXECKH273,VFH,11,-0.4494999944942958,0.4494999944942958,-0.6983941565640048,-2.9274044757608433,0.01682789644679125,0.487754397922747,Election outcome (all sectors),"Will Harris win 273-265 - GA, MI, NC?"
KXECKH276,VNQ,10,0.15062363492209355,0.15062363492209355,0.6957246784918829,2.73950039215795,0.02546889691923743,0.4840328282626335,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECDJT322,VFH,21,-0.4074486167306023,0.4074486167306023,-0.6899456671102011,-4.154668896312901,0.0005382054371621026,0.4760250235641402,Election outcome (all sectors),"Will Trump win 322-216 - AZ, GA, MI, MN, NV, PA, WI?"
KXECDJT281,VIS,15,-0.1548818457989115,0.1548818457989115,-0.6875144345299606,-3.413616807855685,0.004619872595235127,0.47267609768705177,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXAAAGASM-24NOV30-US-3.30,VNQ,11,-0.30427839375573773,0.30427839375573773,-0.6842605600155439,-2.8149695835099418,0.020212348916265138,0.4682125139927855,VDE (Energy),Will average **gas prices** be above $3.30?
KXECKH287,VDC,10,0.05189868560632445,0.05189868560632445,0.6842180983963109,2.6536691053603674,0.02908974231528756,0.4681544061730636,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KX538APPROVEMAX-24NOV30-T41,VGT,11,-0.1419067133399403,0.1419067133399403,-0.681488877952338,-2.7936418412123674,0.020928922645170333,0.4644270907727368,Election outcome (all sectors),"Will the President's approval rating ever get above 41% by Nov 30, 2024?"
RATECUT-24SEP18,VOX,11,-0.8823848459113649,0.8823848459113649,-0.6797153992587066,-2.7801132196942393,0.021396808255607525,0.46201302398942257,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),"Will the Federal Reserve cut rates before September 19, 2024?"
AAAGASM-24SEP30-US-3.15,VCR,10,0.03309199035752397,0.03309199035752397,0.6771390055293427,2.602738312882779,0.03148354740477307,0.45851723280926715,VDE (Energy),Will average **gas prices** be above $3.15?
KXECDJT312,VIS,25,0.04823199267863079,0.04823199267863079,0.6755270763591519,4.39381455169942,0.00021096140125506603,0.45633683089434307,Election outcome (all sectors),Will Trump win 312-226 - swing state sweep?
KXECKH276,VAW,10,-0.13127168962828722,0.13127168962828722,-0.6656446289214449,-2.5228538892185806,0.03564996731723397,0.4430827720119678,Election outcome (all sectors),"Will Harris win 276-262 - PA, NV, MI, WI?"
AAAGASM-24SEP30-US-3.15,VOX,10,0.026308075941569652,0.026308075941569652,0.6615159620037144,2.494962174790704,0.03723318483880156,0.4376033679857,VDE (Energy),Will average **gas prices** be above $3.15?
KXECDJT312,VDE,25,0.04977800497258064,0.04977800497258064,0.6601607069625554,4.215040270637533,0.00032945430279415354,0.43581215901730075,Election outcome (all sectors),Will Trump win 312-226 - swing state sweep?
538APPROVEMAX-24SEP30-T43,VAW,16,0.14886731396733252,0.14886731396733252,0.6595561995623452,3.283198402027349,0.005441177115816652,0.4350143803811237,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Sep 30, 2024?"
KXECDJT281,VNQ,15,0.11759563387502386,0.11759563387502386,0.655998294550189,3.133748550127639,0.00791545291163474,0.4303337624527567,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECKH319,VDE,15,-0.2068089353310791,0.2068089353310791,-0.6536072900533995,-3.113780559105645,0.008225647568537305,0.427202489610949,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
FEDDECISION-24SEP-C25,VOX,11,-0.05228199424828491,0.05228199424828491,-0.6526116042248478,-2.583943385603381,0.029505145735301486,0.4259019059689291,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
KXECKH287,VIS,10,-0.10578249493266306,0.10578249493266306,-0.6495422568841732,-2.4163111102045334,0.04209165609562084,0.42190514347818553,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
FEDDECISION-24SEP-C25,VPU,11,-0.03567453619994074,0.03567453619994074,-0.6478124940161506,-2.551113060893031,0.03113783043563756,0.41966102740342537,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
RATECUT-24SEP18,VGT,11,-1.0694877036894856,1.0694877036894856,-0.6471979893687948,-2.5469474626003215,0.031351368633901394,0.4188652374430102,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),"Will the Federal Reserve cut rates before September 19, 2024?"
KXECKH287,VAW,10,-0.0579586374318874,0.0579586374318874,-0.6320447319069313,-2.306902649142915,0.04992991842254855,0.39948054313130477,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KX538APPROVEMIN-24NOV30-T37,VFH,15,-0.07416513254606628,0.07416513254606628,-0.6320101889919885,-2.9404677873492644,0.011480191837328138,0.39943687898968894,Election outcome (all sectors),"Will the President's approval rating ever get below 37% by Nov 30, 2024?"
KX538APPROVEMAX-24NOV30-T41,VHT,11,-0.1471465021209397,0.1471465021209397,-0.6160053732653925,-2.345966365409539,0.04359217524263658,0.37946261989183583,Election outcome (all sectors),"Will the President's approval rating ever get above 41% by Nov 30, 2024?"
538APPROVEMAX-24SEP30-T43,VIS,16,0.11379246407128123,0.11379246407128123,0.6150388260018868,2.91854639672657,0.01122296948022589,0.3782727574897792,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Sep 30, 2024?"
538APPROVEMAX-24OCT31-T43,VDC,10,0.172316222038859,0.172316222038859,0.613278058211271,2.1960812293853604,0.059355507503832214,0.3761099766833873,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXECDJT316,VNQ,13,0.12754020091220766,0.12754020091220766,0.6121813517150694,2.5677642481436367,0.026154362371431178,0.3747660073876895,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH273,VDE,11,-0.3071520907935118,0.3071520907935118,-0.6111885343532157,-2.316614339186833,0.04573861306655105,0.3735514245248316,Election outcome (all sectors),"Will Harris win 273-265 - GA, MI, NC?"
538APPROVEMAX-24OCT31-T43,VCR,10,0.3767326713389161,0.3767326713389161,0.604443843878868,2.1460242129552145,0.06417147243575438,0.3653523604030613,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXECDJT281,VDE,15,-0.13556073770898835,0.13556073770898835,-0.6041472437654417,-2.7335405666055395,0.017066035217680842,0.36499389214938005,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VNQ,14,0.08983943768074712,0.08983943768074712,0.6011600734031868,2.605937898997238,0.022973047302415627,0.3613934338541245,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECKH319,VAW,15,-0.11821522417419245,0.11821522417419245,-0.6002773406393119,-2.7061172771487945,0.01798295273080202,0.36033288568500477,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXECDJT306,VIS,14,-0.10979469685429499,0.10979469685429499,-0.5995951689819571,-2.595338754119243,0.023426304668350734,0.3595143666665016,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KX538APPROVEMAX-24NOV30-T42,VAW,10,-0.13068599977500742,0.13068599977500742,-0.581153223917315,-2.0198591100362644,0.07807565996712376,0.3377390696694892,Election outcome (all sectors),"Will the President's approval rating ever get above 42% by Nov 30, 2024?"
KXECKH287,VGT,10,-0.07123153697736337,0.07123153697736337,-0.5805488866285521,-2.016690013304043,0.07846025662622508,0.33703700976565143,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
538APPROVEMAX-24SEP30-T43,VGT,16,0.15385561945423315,0.15385561945423315,0.578775846217662,2.655568732423015,0.018823303798285087,0.33498148016497065,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Sep 30, 2024?"
AAAGASM-24OCT31-US-3.20,VIS,17,0.03493987596743296,0.03493987596743296,0.5739980019093891,2.714864156765876,0.015975223239735884,0.32947370619597116,VDE (Energy),Will average **gas prices** be above $3.20?
KXECDJT322,VDE,21,-0.26626872895653003,0.26626872895653003,-0.5734257231573278,-3.0509389461560517,0.006575220356389147,0.3288170599785045,Election outcome (all sectors),"Will Trump win 322-216 - AZ, GA, MI, MN, NV, PA, WI?"
KXECDJT281,VOX,15,-0.10087397679153788,0.10087397679153788,-0.5709606356426578,-2.5075327951343183,0.02621366367831327,0.3259960474534679,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
538APPROVEMAX-24OCT31-T43,VGT,10,0.41034933903171855,0.41034933903171855,0.5692033333851872,1.9581080377912647,0.08590894487524373,0.3239924347368083,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXECDJT306,VDC,14,0.04953759204600659,0.04953759204600659,0.56696336100411,2.3842614379034677,0.03449404298192733,0.32144745272107655,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECKH319,VCR,15,-0.16227193060896863,0.16227193060896863,-0.564244105797844,-2.464136765110069,0.028446784155736805,0.3183714109276088,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
538APPROVEMAX-24OCT31-T43,VFH,10,0.3018272206010872,0.3018272206010872,0.5642315950788421,1.9329650372865124,0.0893110322065576,0.3183572928852142,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KXECDJT322,VIS,21,-0.2488399790910599,0.2488399790910599,-0.5641921316509615,-2.9785935422922867,0.007718765947914571,0.3183127614168558,Election outcome (all sectors),"Will Trump win 322-216 - AZ, GA, MI, MN, NV, PA, WI?"
KX538APPROVEMIN-24NOV30-T37,VNQ,15,0.036479038644365414,0.036479038644365414,0.5627948066330272,2.454867869211707,0.028946937391192768,0.31673799437310657,Election outcome (all sectors),"Will the President's approval rating ever get below 37% by Nov 30, 2024?"
KXECDJT270,VFH,24,-0.3026120187997778,0.3026120187997778,-0.5624344775505434,-3.190515225162604,0.004225416841587658,0.3163325415375525,Election outcome (all sectors),"Will Trump win 270-268 - GA, NC, PA?"
KXECDJT281,VGT,15,-0.11774236197390305,0.11774236197390305,-0.561255206547794,-2.4450577501243993,0.029485496450841975,0.3150074068770069,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECKH287,VCR,10,-0.07388242160376811,0.07388242160376811,-0.5591366792463512,-1.9075191130612412,0.09288565080413523,0.31263382607863677,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
538APPROVEMAX-24SEP30-T43,VOX,16,0.12163387203978655,0.12163387203978655,0.5582416291103478,2.5175403631006708,0.02461755853636232,0.31163371647177485,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Sep 30, 2024?"
KX538APPROVEMAX-24NOV30-T42,VGT,10,-0.1618424674567267,0.1618424674567267,-0.5580004610599747,-1.9018876231019177,0.09369507738280579,0.3113645145431443,Election outcome (all sectors),"Will the President's approval rating ever get above 42% by Nov 30, 2024?"
KXECDJT312,VAW,25,0.028869434809247377,0.028869434809247377,0.556669643228271,3.213656789450801,0.00385087356360049,0.30988109169189015,Election outcome (all sectors),Will Trump win 312-226 - swing state sweep?
KXECDJT281,VDC,15,0.0615364382516691,0.0615364382516691,0.5553178060117692,2.407569502990006,0.031633473658172435,0.3083778656737254,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECKH319,VOX,15,-0.14325935493123887,0.14325935493123887,-0.5501338661286616,-2.375274489840036,0.033603300733213555,0.3026472706616682,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXECDJT316,VCR,13,-0.14697875580089875,0.14697875580089875,-0.5452674443845955,-2.1573770766326685,0.05395003497189136,0.2973165859057083,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECKH287,VOX,10,-0.06238546761447312,0.06238546761447312,-0.543346034265479,-1.8306116554014913,0.10453907470153789,0.295224912952023,Election outcome (all sectors),"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECDJT281,VAW,15,-0.08045111644151305,0.08045111644151305,-0.5419512099596905,-2.3250948820778277,0.036898011572171215,0.29371111397677274,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT306,VDE,14,-0.09926110012804694,0.09926110012804694,-0.5406354717521644,-2.226211825290052,0.045922660371176954,0.2922867133166852,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT281,VCR,15,-0.11579111493162669,0.11579111493162669,-0.5331938423903749,-2.272427206442658,0.040685353819135156,0.2842956735630119,Election outcome (all sectors),"Will Trump win 281-257 - AZ, GA, NC, PA?"
KXECDJT287,VDE,17,-0.10665140482722543,0.10665140482722543,-0.5254755582038266,-2.392027837244558,0.030293094562047398,0.27612456226962334,Election outcome (all sectors),"Will Trump win 287-257 - AZ, GA, NV, NC, PA?"
KXECKH319,VGT,15,-0.1641324304687614,0.1641324304687614,-0.5241820302751764,-2.219294651166443,0.0448770210130899,0.274766800863406,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXFEDDECISION-24DEC-C25,VFH,34,0.09516249807396075,0.09516249807396075,0.5202129233310941,3.445717297668909,0.0016123339713223204,0.2706214856006831,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by 25bps at their December 2024 meeting?
KXECDJT312,VCR,25,0.03519194796514038,0.03519194796514038,0.5201594978252727,2.9208376680659427,0.007689803562719072,0.2705659031778398,Election outcome (all sectors),Will Trump win 312-226 - swing state sweep?
538APPROVEMAX-24OCT31-T43,VPU,10,0.29339065484614,0.29339065484614,0.518885111417814,1.7168380979981637,0.12434038679024446,0.26924175885107726,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
538APPROVEMAX-24SEP30-T43,VCR,16,0.1267983786024284,0.1267983786024284,0.5177477434107219,2.2643590923998556,0.0399563729592586,0.26806272580689494,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Sep 30, 2024?"
KXECDJT287,VIS,17,-0.11569676935973211,0.11569676935973211,-0.5176494473111717,-2.3432264443127626,0.03331379655219135,0.2679609503015613,Election outcome (all sectors),"Will Trump win 287-257 - AZ, GA, NV, NC, PA?"
AAAGASM-24SEP30-US-3.20,VFH,11,0.017118090194672086,0.017118090194672086,0.5160945131528142,1.8076197816940653,0.10412676147386989,0.26635354650644016,VDE (Energy),Will average **gas prices** be above $3.20?
KXECKH319,VDC,15,0.08860233343927464,0.08860233343927464,0.5145616396794991,2.163707548618983,0.049695639327566134,0.2647736810296547,Election outcome (all sectors),Will Harris win 319-219 - swing state sweep?
KXECDJT316,VAW,13,-0.09034576270704846,0.09034576270704846,-0.5144830035209789,-1.9899077971540415,0.07203815654366127,0.2646927609119678,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
KXECDJT306,VAW,14,-0.06133740189415651,0.06133740189415651,-0.5105499591949524,-2.0568713907517777,0.06211332698523753,0.2606612608339678,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT312,VDC,25,-0.0181460671972377,0.0181460671972377,-0.5045523372643536,-2.802641822558455,0.010108490449012082,0.25457306103892186,Election outcome (all sectors),Will Trump win 312-226 - swing state sweep?
FEDDECISION-24SEP-C25,VAW,11,-0.030953303010960127,0.030953303010960127,-0.502944400285399,-1.7456906632580402,0.1148194165544819,0.25295306977843957,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
AAAGASM-24OCT31-US-3.20,VAW,17,0.026743963400066212,0.026743963400066212,0.4991412602631619,2.230951833532018,0.041372720437602435,0.24914199769709766,VDE (Energy),Will average **gas prices** be above $3.20?
WEIGHTDRUGSQ-3-24-18,VPU,12,-0.0130865308349387,0.0130865308349387,-0.49685303960921035,-1.8104683731188276,0.10032562027568737,0.24686294296891176,VHT (Health Care),Will weight loss drug prescriptions grow by above 18%?
KXECKH273,VAW,11,-0.1686086005501433,0.1686086005501433,-0.4959685944328777,-1.7135050742887168,0.12076831855006673,0.2459848466637241,Election outcome (all sectors),"Will Harris win 273-265 - GA, MI, NC?"
WEIGHTDRUGSQ-3-24-30,VPU,14,-0.042948225604117055,0.042948225604117055,-0.4938507958345086,-1.9674037299784888,0.0726867276719642,0.24388860854637773,VHT (Health Care),Will weight loss drug prescriptions grow by above 30%?
KXECDJT270,VDC,24,0.1089206348896949,0.1089206348896949,0.49265985667681145,2.6553909842804693,0.014451562759938794,0.24271373438081645,Election outcome (all sectors),"Will Trump win 270-268 - GA, NC, PA?"
AAAGASM-24SEP30-US-3.15,VHT,10,0.01025749035588584,0.01025749035588584,0.4907462446844782,1.5930631664703734,0.14981148598662325,0.24083187667191774,VDE (Energy),Will average **gas prices** be above $3.15?
KXECDJT306,VCR,14,-0.08568022690099326,0.08568022690099326,-0.48885180620651325,-1.9411929074481618,0.076085907952232,0.2389760884313702,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECKH273,VIS,11,-0.2310344559555818,0.2310344559555818,-0.4885976177071156,-1.6799740239029843,0.1272652376784389,0.23872763202906822,Election outcome (all sectors),"Will Harris win 273-265 - GA, MI, NC?"
538APPROVEMIN-24OCT31-T39,VIS,10,0.022629063445081518,0.022629063445081518,0.48476171087771025,1.5676202273100401,0.15560589035250388,0.23499391633308453,Election outcome (all sectors),"Will the President's approval rating ever get below 39% by Oct 31, 2024?"
KXAAAGASM-24NOV30-US-3.30,VOX,11,0.2197512130476216,0.2197512130476216,0.48274570943227635,1.65369071647686,0.13257890261672514,0.23304341997527167,VDE (Energy),Will average **gas prices** be above $3.30?
KXECDJT316,VDC,13,0.05951369479380994,0.05951369479380994,0.4827025203564668,1.8280106216790473,0.09477142564899957,0.233001723158485,Election outcome (all sectors),"Will Trump win 316-222 - AZ, GA, MI, MN, NC, PA, WI?"
AAAGASM-24SEP30-US-3.20,VAW,11,0.02457907215754521,0.02457907215754521,0.48220361949072216,1.6512707223459846,0.133078142826502,0.23252033064995314,VDE (Energy),Will average **gas prices** be above $3.20?
538APPROVEMAX-24OCT31-T43,VHT,10,0.17456737565224173,0.17456737565224173,0.4783011523617568,1.5404763110807256,0.16201089217939477,0.22877199235058476,Election outcome (all sectors),"Will the President's approval rating ever get above 43% by Oct 31, 2024?"
KX538APPROVEMAX-24NOV30-T40,VOX,14,-0.05171886220617462,0.05171886220617462,-0.47795704194698446,-1.88493101815251,0.08388066730565112,0.228442933946711,Election outcome (all sectors),"Will the President's approval rating ever get above 40% by Nov 30, 2024?"
538APPROVEMIN-24SEP30-T39,VDE,15,0.11663286824204948,0.11663286824204948,0.47714197143028747,1.957565430762257,0.07210033837328339,0.2276644609003814,Election outcome (all sectors),"Will the President's approval rating ever get below 39% by Sep 30, 2024?"
KXECDJT306,VOX,14,-0.07472788966971722,0.07472788966971722,-0.47548225838609476,-1.8723104127594943,0.08572651062433072,0.22608337803994083,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
KXECDJT322,VDC,21,0.10139289548456001,0.10139289548456001,0.47328126259095965,2.3418759929024704,0.03023432856231922,0.22399515351969312,Election outcome (all sectors),"Will Trump win 322-216 - AZ, GA, MI, MN, NV, PA, WI?"
KXECDJT306,VGT,14,-0.08826882606972881,0.08826882606972881,-0.47137433837097437,-1.8514877769085585,0.08885297166618314,0.22219376687467374,Election outcome (all sectors),"Will Trump win 306-232 - AZ, GA, MI, PA, WI, NC?"
FEDDECISION-24SEP-C26,VOX,11,0.035304991847851706,0.035304991847851706,0.4709178366922648,1.601439836321519,0.1437434946995067,0.22176360891492242,VFH_VNQ_VPU (Rate-sensitive: Financials / Real Estate / Utilities),Will the Federal Reserve Cut rates by >25bps at their September 2024 meeting?
