date,ts_et,kalshi_prob,market_fresh,implied_p_A_sign_equal,implied_p_B_beta_weighted,implied_p_C_min_variance
2024-10-04,2024-10-04 09:59:00,0.49,False,0.5304157964892446,0.4663723997935416,0.7101431792437805
2024-10-04,2024-10-04 10:00:00,0.49,True,0.5312385603182881,0.4624200981942982,0.7345205832876898
2024-10-04,2024-10-04 10:01:00,0.49,False,0.5519411968413523,0.4732665938258447,0.6582953228205752
2024-10-04,2024-10-04 10:02:00,0.49,False,0.5554250881707026,0.4737678777759789,0.6752898626465336
2024-10-04,2024-10-04 10:03:00,0.49,False,0.5524623591242315,0.4741801599159919,0.6837033810483402
2024-10-04,2024-10-04 10:04:00,0.49,False,0.5138763433240146,0.460334979217021,0.6799309852426346
2024-10-04,2024-10-04 10:05:00,0.49,False,0.5269155120649178,0.4640301226757243,0.6737138165385875
2024-10-04,2024-10-04 10:06:00,0.49,False,0.5484439232051853,0.4706801459984853,0.6647107536199517
2024-10-04,2024-10-04 10:07:00,0.49,False,0.5613301391580034,0.4679400233302393,0.7208907936295199
2024-10-04,2024-10-04 10:08:00,0.5,True,0.5542658938669246,0.4656667920715857,0.6972053655265789
2024-10-04,2024-10-04 10:09:00,0.49,True,0.5574611346475293,0.4611632958724593,0.7322235941989594
2024-10-04,2024-10-04 10:10:00,0.49,False,0.5597939628835961,0.4556998556821057,0.816069848220891
2024-10-04,2024-10-04 10:11:00,0.5,True,0.5599563246634557,0.4516206473320444,0.8783583086808917
2024-10-04,2024-10-04 10:12:00,0.5,True,0.5401980519186912,0.4447901245870532,0.89937817627411
2024-10-04,2024-10-04 10:13:00,0.5,False,0.5476641365032545,0.4469788392689406,0.8915666652382386
2024-10-04,2024-10-04 10:14:00,0.5,True,0.5476147009869766,0.450445083000689,0.8774043327527704
2024-10-04,2024-10-04 10:15:00,0.5,False,0.5446566744019927,0.4434924938714113,0.8924051926639898
2024-10-04,2024-10-04 10:16:00,0.5,False,0.5387791257388614,0.4418192528415942,0.8844257732255159
2024-10-04,2024-10-04 10:17:00,0.5,False,0.5353835898079294,0.4381396454119869,0.9049716312144834
2024-10-04,2024-10-04 10:18:00,0.5,False,0.5277447857019474,0.440899545520811,0.8672404795633164
2024-10-04,2024-10-04 10:19:00,0.5,True,0.5282102842235158,0.442850565473161,0.8704142063169922
2024-10-04,2024-10-04 10:20:00,0.5,True,0.5397310844117502,0.4530494927245231,0.815001077319689
2024-10-04,2024-10-04 10:21:00,0.5,True,0.5506694406868069,0.4602867874340151,0.7677580392748624
2024-10-04,2024-10-04 10:22:00,0.5,False,0.5441385133011337,0.4584476525515543,0.8081543003653132
2024-10-04,2024-10-04 10:23:00,0.5,True,0.5469857073989982,0.4597984570668589,0.8347501858420456
2024-10-04,2024-10-04 10:24:00,0.5,False,0.5643092580977264,0.462643433160554,0.841910214735395
2024-10-04,2024-10-04 10:25:00,0.5,False,0.5577176244838371,0.4593685879562285,0.8591086858896357
2024-10-04,2024-10-04 10:26:00,0.5,True,0.563065643510728,0.4597923174071335,0.8681727210650203
2024-10-04,2024-10-04 10:27:00,0.5,False,0.5700102629320609,0.4600196421102394,0.9006974367343803
2024-10-04,2024-10-04 10:28:00,0.5,True,0.5733376078754737,0.4637661846159107,0.882411901840501
2024-10-04,2024-10-04 10:29:00,0.5,False,0.5631329381072491,0.460270671092034,0.8883821866073951
2024-10-04,2024-10-04 10:30:00,0.5,False,0.5652090223267283,0.460012613973309,0.9033771389570944
2024-10-04,2024-10-04 10:31:00,0.5,False,0.5377949202661702,0.4520629755542223,0.9346452789264106
2024-10-04,2024-10-04 10:32:00,0.5,True,0.5452139894181189,0.4576926601499202,0.904719487531369
2024-10-04,2024-10-04 10:33:00,0.495,True,0.5371919687624066,0.4526475248319692,0.9418248030231496
2024-10-04,2024-10-04 10:34:00,0.49,True,0.5075088742188274,0.4412816476262053,0.9378388417896356
2024-10-04,2024-10-04 10:35:00,0.5,True,0.5067242151093256,0.4401460133924357,0.937065753747501
2024-10-04,2024-10-04 10:36:00,0.5,True,0.5159436170832741,0.4451566340128911,0.8725749886060736
2024-10-04,2024-10-04 10:37:00,0.5,False,0.5166253555118507,0.4485179590801931,0.8321300096889794
2024-10-04,2024-10-04 10:38:00,0.5,True,0.5200219709630871,0.4496970841461866,0.8348854282534235
2024-10-04,2024-10-04 10:39:00,0.5,False,0.5270729793534568,0.4546082528867939,0.7981295942317633
2024-10-04,2024-10-04 10:40:00,0.5,True,0.524843182076876,0.4540207246031416,0.7796261519667576
2024-10-04,2024-10-04 10:41:00,0.5,False,0.5424107879569309,0.4637745545288028,0.7322233664935465
2024-10-04,2024-10-04 10:42:00,0.5,False,0.5273974830985675,0.4619201145904987,0.70343808216315
2024-10-04,2024-10-04 10:43:00,0.49,True,0.5302581022973929,0.4561424476399985,0.7441207142580246
2024-10-04,2024-10-04 10:44:00,0.49,False,0.5287770743943349,0.4527029290093424,0.7726470182042484
2024-10-04,2024-10-04 10:45:00,0.49,False,0.512715509215668,0.4466460482427845,0.7716394329546474
2024-10-04,2024-10-04 10:46:00,0.5,True,0.5051110125044505,0.4418916861970535,0.7900999617302383
2024-10-04,2024-10-04 10:47:00,0.5,True,0.52061083451073,0.4456962827828652,0.7929174049240283
2024-10-04,2024-10-04 10:48:00,0.49,True,0.5340398613735099,0.4508163137607288,0.7714356409517561
2024-10-04,2024-10-04 10:49:00,0.49,False,0.5257558458674123,0.4497818658111666,0.7712517976347629
2024-10-04,2024-10-04 10:50:00,0.495,True,0.5316968840252027,0.4538204524976251,0.7224133848178872
2024-10-04,2024-10-04 10:51:00,0.495,False,0.5103779732202883,0.4481310142411998,0.7118454645519829
2024-10-04,2024-10-04 10:52:00,0.495,False,0.4880331684300694,0.4387209670158655,0.717119391539496
2024-10-04,2024-10-04 10:53:00,0.495,False,0.5010516389296088,0.4435293420879207,0.7217120550429277
2024-10-04,2024-10-04 10:54:00,0.495,False,0.5046431809896885,0.4467692493678128,0.7142146760508281
2024-10-04,2024-10-04 10:55:00,0.49,True,0.5137334955360293,0.445551301577905,0.7621761066976904
2024-10-04,2024-10-04 10:56:00,0.49,False,0.5012172402638304,0.4426452640528737,0.7620634474542817
2024-10-04,2024-10-04 10:57:00,0.49,False,0.503028032141013,0.4449877295743376,0.7518270258731696
2024-10-04,2024-10-04 10:58:00,0.49,False,0.5067583250136443,0.4461335795830452,0.7412624225620001
2024-10-04,2024-10-04 10:59:00,0.49,False,0.5077558137576392,0.4475649146335402,0.7493329907042654
2024-10-04,2024-10-04 11:00:00,0.5,True,0.5064744598118546,0.4477215356347143,0.7330542462589844
2024-10-04,2024-10-04 11:01:00,0.5,False,0.4955547322374719,0.445061185393438,0.7339051052923782
2024-10-04,2024-10-04 11:02:00,0.5,False,0.487860469369375,0.4478771578386861,0.7506504292429537
2024-10-04,2024-10-04 11:03:00,0.5,False,0.4908724701199568,0.4519366033729729,0.733257601493394
2024-10-04,2024-10-04 11:04:00,0.5,False,0.4897023050359586,0.4515482019357602,0.7429276906816075
2024-10-04,2024-10-04 11:05:00,0.5,False,0.5016870054850444,0.4557170738113467,0.735903883545852
2024-10-04,2024-10-04 11:06:00,0.5,False,0.5221824322849047,0.4681856965879902,0.657283538735535
2024-10-04,2024-10-04 11:07:00,0.5,False,0.5305390225938941,0.4715610841058264,0.6796276859238628
2024-10-04,2024-10-04 11:08:00,0.5,True,0.5323584241184037,0.4729348055575601,0.6760427531539965
2024-10-04,2024-10-04 11:09:00,0.49,True,0.5447521727410972,0.4732190345925414,0.7011286636850702
2024-10-04,2024-10-04 11:10:00,0.49,False,0.5521410478716311,0.4748448370265798,0.7148065444040625
2024-10-04,2024-10-04 11:11:00,0.49,False,0.5532325946204731,0.475877429888675,0.7274616713360742
2024-10-04,2024-10-04 11:12:00,0.5,True,0.5554377169682265,0.476402584890825,0.7483865280953597
2024-10-04,2024-10-04 11:13:00,0.5,False,0.5536162425520776,0.4751101453292686,0.7680969180836764
2024-10-04,2024-10-04 11:14:00,0.5,False,0.5567288190696,0.4735328829385732,0.8106612164595965
2024-10-04,2024-10-04 11:15:00,0.5,False,0.5624721227625142,0.4736636899964839,0.8273458952824224
2024-10-04,2024-10-04 11:16:00,0.5,False,0.5681007633851597,0.4753245356705572,0.8397909547986107
2024-10-04,2024-10-04 11:17:00,0.5,True,0.5558951244542185,0.4729311238107269,0.8391349321154793
2024-10-04,2024-10-04 11:18:00,0.5,False,0.55275203365898,0.4719845304148212,0.8350981052372068
2024-10-04,2024-10-04 11:19:00,0.5,True,0.5470079157420766,0.4702277767474553,0.8308703259822574
2024-10-04,2024-10-04 11:20:00,0.5,False,0.5394806527602214,0.4665118111586291,0.8260277689500437
2024-10-04,2024-10-04 11:21:00,0.5,True,0.5418703127143175,0.4631089780425089,0.8743336303367741
2024-10-04,2024-10-04 11:22:00,0.5,False,0.5354574993719347,0.4617276193535654,0.8596688613057577
2024-10-04,2024-10-04 11:23:00,0.5,False,0.5402902546576581,0.4565471985105863,0.9280044911189844
2024-10-04,2024-10-04 11:24:00,0.5,False,0.5305133782764044,0.4543625604072673,0.9242296470792726
2024-10-04,2024-10-04 11:25:00,0.5,False,0.5240237990470595,0.4507419223472538,0.9397244544551936
2024-10-04,2024-10-04 11:26:00,0.49,True,0.5251547025120256,0.4511781294888955,0.9421885307189276
2024-10-04,2024-10-04 11:27:00,0.49,False,0.5250752254242131,0.4504688868363262,0.954675851460804
2024-10-04,2024-10-04 11:28:00,0.49,False,0.5329204266354302,0.4530247002889654,0.941995292996495
2024-10-04,2024-10-04 11:29:00,0.49,False,0.5320259384322749,0.4506087313041459,0.972097192698962
2024-10-04,2024-10-04 11:30:00,0.5,True,0.5240994961147101,0.44586558247761,0.9895896223553606
2024-10-04,2024-10-04 11:31:00,0.5,False,0.5355872827186242,0.446970805837193,0.9995345089198822
2024-10-04,2024-10-04 11:32:00,0.5,False,0.5405695493354755,0.4495425767252313,0.9807694737449268
2024-10-04,2024-10-04 11:33:00,0.5,False,0.5533536201557513,0.4535508254028706,0.9872424702017863
2024-10-04,2024-10-04 11:34:00,0.5,False,0.5526484199857877,0.4486683287302058,1.022162512951323
2024-10-04,2024-10-04 11:35:00,0.49,True,0.5529207281556829,0.4505911837730241,0.9972304705904133
2024-10-04,2024-10-04 11:36:00,0.49,True,0.5509996140745322,0.4515877722724167,0.9810313150699276
2024-10-04,2024-10-04 11:37:00,0.49,True,0.5568867381985103,0.4521699137043967,0.9878104766174856
2024-10-04,2024-10-04 11:38:00,0.49,True,0.5495058179595097,0.4482396449610992,1.012469348951907
2024-10-04,2024-10-04 11:39:00,0.49,True,0.5323783895022334,0.4414282230881141,1.056482200062756
2024-10-04,2024-10-04 11:40:00,0.49,True,0.5387262077531288,0.439488620854117,1.0876225204538483
2024-10-04,2024-10-04 11:41:00,0.49,False,0.5351561109617617,0.43928735164403,1.096005971037176
2024-10-04,2024-10-04 11:42:00,0.49,False,0.5210083828586654,0.4339584899529419,1.1132481505786174
2024-10-04,2024-10-04 11:43:00,0.495,True,0.5212012033877175,0.4365980330288511,1.0679996664096436
2024-10-04,2024-10-04 11:44:00,0.49,True,0.5313479392888327,0.4398765206779397,1.0768608561395343
2024-10-04,2024-10-04 11:45:00,0.49,True,0.5303703576544769,0.4379124345535536,1.0950971515984391
2024-10-04,2024-10-04 11:46:00,0.49,True,0.5350921310555912,0.4385775173257645,1.0868462703876152
2024-10-04,2024-10-04 11:47:00,0.49,True,0.5310594979882332,0.436967699842319,1.096559726373663
2024-10-04,2024-10-04 11:48:00,0.49,True,0.5244357021311712,0.4346080685210071,1.112378346358568
2024-10-04,2024-10-04 11:49:00,0.49,True,0.5311815712874804,0.436559565017968,1.1131551839715128
2024-10-04,2024-10-04 11:50:00,0.49,True,0.5350104685413091,0.4361090072556595,1.1247046375279284
2024-10-04,2024-10-04 11:51:00,0.49,True,0.5243978316843709,0.4310394792003914,1.155407773949997
2024-10-04,2024-10-04 11:52:00,0.49,True,0.507701578741328,0.429484234943886,1.1333781373627598
2024-10-04,2024-10-04 11:53:00,0.49,True,0.4970849969782864,0.4289284936162342,1.119572089211085
2024-10-04,2024-10-04 11:54:00,0.49,True,0.4849738548661063,0.4238206508840832,1.1363564393604249
2024-10-04,2024-10-04 11:55:00,0.49,True,0.4812815693670311,0.4205638989553207,1.1494618449457752
2024-10-04,2024-10-04 11:56:00,0.49,True,0.4755544219841646,0.4207447465280894,1.1256079593782549
2024-10-04,2024-10-04 11:57:00,0.49,True,0.4661915293410668,0.4207635790503191,1.0907246579637802
2024-10-04,2024-10-04 11:58:00,0.49,True,0.4741338576299172,0.422183587504344,1.0949960515480694
2024-10-04,2024-10-04 11:59:00,0.49,True,0.467069964910858,0.418005619304147,1.1264491504167848
2024-10-04,2024-10-04 12:00:00,0.49,True,0.473205810458364,0.4225034721931291,1.1044053254220676
2024-10-04,2024-10-04 12:01:00,0.49,True,0.4773818154398364,0.427721530515505,1.0709648009895711
2024-10-04,2024-10-04 12:02:00,0.49,True,0.475291997374212,0.4290201229268367,1.0523918355177724
2024-10-04,2024-10-04 12:03:00,0.5,True,0.4754444314847528,0.4297483500254068,1.025702102108291
2024-10-04,2024-10-04 12:04:00,0.495,True,0.4880963159297407,0.4345596775783504,1.0087915970085937
2024-10-04,2024-10-04 12:05:00,0.49,True,0.4922643458996968,0.4369999102675057,1.0006199944927106
2024-10-04,2024-10-04 12:06:00,0.49,True,0.4938156178980345,0.4330772054718429,1.0254468269714925
2024-10-04,2024-10-04 12:07:00,0.49,True,0.4905817506934818,0.4307506601085466,1.034249299407676
2024-10-04,2024-10-04 12:08:00,0.49,True,0.4975466385444864,0.4359651817056914,1.0120769518459478
2024-10-04,2024-10-04 12:09:00,0.49,False,0.5004745284700197,0.4382932664818442,0.991256602870256
2024-10-04,2024-10-04 12:10:00,0.495,True,0.51541886675049,0.4450329013595109,0.9715292912761836
2024-10-04,2024-10-04 12:11:00,0.49,True,0.5293021205417829,0.4498130371851571,0.9438745251322416
2024-10-04,2024-10-04 12:12:00,0.49,True,0.5340421855659322,0.4513452668810838,0.9398226778075636
2024-10-04,2024-10-04 12:13:00,0.49,True,0.5388270280056062,0.4536981303181341,0.92450515323784
2024-10-04,2024-10-04 12:14:00,0.49,True,0.5458927619805971,0.4560472333350757,0.901085659244677
2024-10-04,2024-10-04 12:15:00,0.49,True,0.5556563838272285,0.4602822865443304,0.8882501960858689
2024-10-04,2024-10-04 12:16:00,0.49,True,0.5584231741067679,0.4632000408047981,0.8679299220405858
2024-10-04,2024-10-04 12:17:00,0.49,True,0.5555695726547466,0.4614791123311224,0.8707998851429405
2024-10-04,2024-10-04 12:18:00,0.49,False,0.5532881418699511,0.4623154926500562,0.8688257296977449
2024-10-04,2024-10-04 12:19:00,0.5,True,0.5538035260703438,0.4627718593550989,0.8591709458317491
2024-10-04,2024-10-04 12:20:00,0.5,True,0.5571652112755443,0.4656411278608466,0.8435416541406223
2024-10-04,2024-10-04 12:21:00,0.49,True,0.5544380326190578,0.464667284427899,0.8523724917552782
2024-10-04,2024-10-04 12:22:00,0.49,False,0.5509158545465817,0.4653079678150987,0.8342424895588092
2024-10-04,2024-10-04 12:23:00,0.5,True,0.5722273256726524,0.4742757279698102,0.804520890348103
2024-10-04,2024-10-04 12:24:00,0.5,False,0.5754360748830416,0.4760296107875938,0.7811155646003518
2024-10-04,2024-10-04 12:25:00,0.5,False,0.5833365682279404,0.478590028634998,0.786991556125345
2024-10-04,2024-10-04 12:26:00,0.5,False,0.5858480681605077,0.481473779055447,0.7719003641231189
2024-10-04,2024-10-04 12:27:00,0.5,False,0.5765599182004258,0.4777532497798429,0.7942106933097841
2024-10-04,2024-10-04 12:28:00,0.5,False,0.5716746194890661,0.4796048837775638,0.7817398143168579
2024-10-04,2024-10-04 12:29:00,0.5,False,0.5760545296292465,0.4786370489886155,0.7903831315460028
2024-10-04,2024-10-04 12:30:00,0.5,False,0.5767534735501681,0.478127446537367,0.7827431387503484
2024-10-04,2024-10-04 12:31:00,0.5,False,0.568402766745281,0.4747367550284615,0.7844689386096171
2024-10-04,2024-10-04 12:32:00,0.5,False,0.5645738162872819,0.4753055706905815,0.7859148591604647
2024-10-04,2024-10-04 12:33:00,0.5,False,0.562862175526685,0.4767690301496756,0.7727993832603574
2024-10-04,2024-10-04 12:34:00,0.5,False,0.5654509274295592,0.4770409397578972,0.7721813488773395
2024-10-04,2024-10-04 12:35:00,0.5,False,0.5684044604600513,0.4771214232535152,0.7832020146227887
2024-10-04,2024-10-04 12:36:00,0.5,False,0.560361560886454,0.4730988765234762,0.7915030419755524
2024-10-04,2024-10-04 12:37:00,0.5,False,0.5535942052594954,0.473135316479834,0.7719577521168064
2024-10-04,2024-10-04 12:38:00,0.5,False,0.5521500941729961,0.4757420668650202,0.768637764565633
2024-10-04,2024-10-04 12:39:00,0.5,False,0.5516925512677064,0.4744184320578319,0.765511867408154
2024-10-04,2024-10-04 12:40:00,0.5,False,0.5308847649442636,0.4641682152859783,0.8239534844612011
2024-10-04,2024-10-04 12:41:00,0.5,False,0.5304281217046205,0.4650664122573979,0.8214028820837418
2024-10-04,2024-10-04 12:42:00,0.5,False,0.5334815209646833,0.465753901453492,0.8121826823364111
2024-10-04,2024-10-04 12:43:00,0.5,False,0.5326097582709677,0.4628092363972539,0.8220483073506611
2024-10-04,2024-10-04 12:44:00,0.5,False,0.5227831476633144,0.4590769068291421,0.8486993759559103
2024-10-04,2024-10-04 12:45:00,0.5,False,0.5188325440707997,0.4591164373050221,0.8434264940322487
2024-10-04,2024-10-04 12:46:00,0.5,False,0.5145255575077984,0.4586365669161207,0.8318646393061728
2024-10-04,2024-10-04 12:47:00,0.5,False,0.5056033450598781,0.4538012775796783,0.8505119504325189
2024-10-04,2024-10-04 12:48:00,0.5,False,0.5071470003776822,0.4537532974241127,0.8487561358495692
2024-10-04,2024-10-04 12:49:00,0.5,True,0.5110561622660269,0.4574706781145556,0.8181302339933653
2024-10-04,2024-10-04 12:50:00,0.5,False,0.5110825829967485,0.4587684011376188,0.8089606113526369
2024-10-04,2024-10-04 12:51:00,0.5,False,0.5105442462978204,0.458374303551514,0.8155314769311547
2024-10-04,2024-10-04 12:52:00,0.5,False,0.5294589740016875,0.4665350618600953,0.7773793159953655
2024-10-04,2024-10-04 12:53:00,0.5,False,0.537207062946621,0.4701294870953809,0.7645169792208799
2024-10-04,2024-10-04 12:54:00,0.5,False,0.5339875890688737,0.4702411396096392,0.7522888880647325
2024-10-04,2024-10-04 12:55:00,0.5,False,0.5324043813300394,0.4685476883157908,0.76827252183288
2024-10-04,2024-10-04 12:56:00,0.5,False,0.5342286138275366,0.4684371812720166,0.7665794455791357
2024-10-04,2024-10-04 12:57:00,0.5,False,0.5336539299986486,0.4702322357381725,0.7502699881839368
2024-10-04,2024-10-04 12:58:00,0.5,False,0.5361228315104976,0.4709772060279243,0.7563190057535208
2024-10-04,2024-10-04 12:59:00,0.5,False,0.5364220630900955,0.4694239504047862,0.78140563079101
2024-10-04,2024-10-04 13:00:00,0.5,False,0.5384919230924498,0.4696946461814698,0.7884452440588338
2024-10-04,2024-10-04 13:01:00,0.5,False,0.5438682337232995,0.4710705728316251,0.7849775580880753
2024-10-04,2024-10-04 13:02:00,0.5,False,0.5459497687631317,0.4724302655853541,0.7743785358384729
2024-10-04,2024-10-04 13:03:00,0.5,False,0.5548473905292948,0.475717426410813,0.7711853986906623
2024-10-04,2024-10-04 13:04:00,0.5,False,0.5647721747536892,0.4812279938021346,0.7380565823896672
2024-10-04,2024-10-04 13:05:00,0.5,True,0.5735457870339553,0.4848537504631496,0.7061949921727957
2024-10-04,2024-10-04 13:06:00,0.5,True,0.5835169427185116,0.4876063153888205,0.6815133769267876
2024-10-04,2024-10-04 13:07:00,0.5,True,0.5754304109762308,0.4840419229728891,0.6895378384703159
2024-10-04,2024-10-04 13:08:00,0.49,True,0.561452436378077,0.478988649430604,0.7257627205158668
2024-10-04,2024-10-04 13:09:00,0.49,False,0.5607632446111832,0.4778959187287087,0.7121563901759748
2024-10-04,2024-10-04 13:10:00,0.49,False,0.5594456373820279,0.4775400404678869,0.7115821116433102
2024-10-04,2024-10-04 13:11:00,0.49,False,0.5710276996683048,0.4821922415812549,0.685335272907759
2024-10-04,2024-10-04 13:12:00,0.49,False,0.5753637646275339,0.4816558979714047,0.7024332757755857
2024-10-04,2024-10-04 13:13:00,0.49,False,0.571765092527179,0.4798257136815934,0.7164184994083411
2024-10-04,2024-10-04 13:14:00,0.49,False,0.5701244408646462,0.4798399101690477,0.7146825359786182
2024-10-04,2024-10-04 13:15:00,0.5,True,0.5702284505141504,0.4807762515799412,0.6970274689485425
2024-10-04,2024-10-04 13:16:00,0.49,True,0.5627744234459096,0.4801949737227735,0.684476513708731
2024-10-04,2024-10-04 13:17:00,0.5,True,0.5650762437386679,0.4827729418486564,0.6730851956114572
2024-10-04,2024-10-04 13:18:00,0.5,True,0.5612736844473887,0.4813958702052826,0.6700579071477485
2024-10-04,2024-10-04 13:19:00,0.5,False,0.5636020307743107,0.4844713099733357,0.6656827105584047
2024-10-04,2024-10-04 13:20:00,0.5,False,0.5638846017270265,0.4821291243465703,0.6939184633800703
2024-10-04,2024-10-04 13:21:00,0.5,False,0.5707413621288322,0.4853402604396886,0.6772275630739167
2024-10-04,2024-10-04 13:22:00,0.5,False,0.5830048658843818,0.4897096873898398,0.6745700310439371
2024-10-04,2024-10-04 13:23:00,0.5,False,0.580743234265296,0.4889337496793784,0.6809633066452141
2024-10-04,2024-10-04 13:24:00,0.5,False,0.5892972559798364,0.4932721814447795,0.6657610553804651
2024-10-04,2024-10-04 13:25:00,0.5,False,0.599138190651719,0.4987108451230567,0.6442800933340747
2024-10-04,2024-10-04 13:26:00,0.5,False,0.5973789318579172,0.4996496094134414,0.6467990735240542
2024-10-04,2024-10-04 13:27:00,0.5,False,0.592675498036204,0.4966909749962026,0.6761318579018574
2024-10-04,2024-10-04 13:28:00,0.5,False,0.5943361263235468,0.4967368691974756,0.6842941631976277
2024-10-04,2024-10-04 13:29:00,0.5,True,0.600225220280973,0.4990430121482398,0.6631486831618167
2024-10-04,2024-10-04 13:30:00,0.5,False,0.5970682556815711,0.4969478221566497,0.6841024802343114
2024-10-04,2024-10-04 13:31:00,0.5,False,0.5923461550164318,0.4925311069082734,0.6992219735309169
2024-10-04,2024-10-04 13:32:00,0.5,False,0.5890144993782487,0.4917677733050584,0.6886464850422661
2024-10-04,2024-10-04 13:33:00,0.5,False,0.5806118416471282,0.4898384271515722,0.6827342587031038
2024-10-04,2024-10-04 13:34:00,0.5,False,0.5747656061069966,0.4865203107464734,0.7075143688171543
2024-10-04,2024-10-04 13:35:00,0.5,True,0.5641055336937283,0.4814245152302329,0.7376966567101191
2024-10-04,2024-10-04 13:36:00,0.5,False,0.5573884190916815,0.4770024525334835,0.7665346155980428
2024-10-04,2024-10-04 13:37:00,0.5,True,0.5576981803785155,0.4769025625276549,0.7688979294471175
2024-10-04,2024-10-04 13:38:00,0.5,False,0.5559670550749934,0.4764005344871892,0.7854411386074569
2024-10-04,2024-10-04 13:39:00,0.5,False,0.5598646724251024,0.4772248058301259,0.8030057989351389
2024-10-04,2024-10-04 13:40:00,0.5,False,0.5523308467084058,0.4752141312711876,0.7986150502806468
2024-10-04,2024-10-04 13:41:00,0.49,True,0.5448824187568064,0.4726234234521387,0.8085626886830717
2024-10-04,2024-10-04 13:42:00,0.49,False,0.535796107421811,0.468316372870607,0.8272756098154493
2024-10-04,2024-10-04 13:43:00,0.49,False,0.5333673901709776,0.4680501111874393,0.8365607833255001
2024-10-04,2024-10-04 13:44:00,0.49,False,0.5315182834003982,0.4697954787414645,0.8146307708459568
2024-10-04,2024-10-04 13:45:00,0.49,False,0.5326710493537811,0.4723032600894754,0.8073685771672159
2024-10-04,2024-10-04 13:46:00,0.49,False,0.5263535546679277,0.4680254456794257,0.8389636529144946
2024-10-04,2024-10-04 13:47:00,0.49,False,0.5210778848264372,0.4662569379837986,0.8507971999443895
2024-10-04,2024-10-04 13:48:00,0.5,True,0.5281700354249512,0.4706435034842138,0.8191174941298309
2024-10-04,2024-10-04 13:49:00,0.5,False,0.5312719230821363,0.4724173308957257,0.8169113039625873
2024-10-04,2024-10-04 13:50:00,0.49,True,0.5295326355205532,0.4701401573012218,0.8438913700744477
2024-10-04,2024-10-04 13:51:00,0.49,False,0.5284914772065349,0.4703199048923488,0.8423883151114435
2024-10-04,2024-10-04 13:52:00,0.49,False,0.5429479331072928,0.475853266759726,0.820730751264411
2024-10-04,2024-10-04 13:53:00,0.49,False,0.5461940357969788,0.4755628317314651,0.8409847444643421
2024-10-04,2024-10-04 13:54:00,0.49,False,0.5562885311707823,0.4787609025685164,0.8151625511995733
